track_id,track_artist,track_title,dj_mention,post_id,page,date,text,confidence,notes
58,Drexciya,Black Sea,Dr. Rubinstein,61,Berghain Music,2017-07-31,Dr. Rubinstein,high,extracted from post message only
58,Drexciya,Black Sea,Pär Grindvik,2542,Berghain Music,2016-10-08,Pär Grindvik,high,extracted from post message only
58,Drexciya,Black Sea,October,3456,Berghain Music,2016-06-26,October,high,extracted from post message only
58,Drexciya,Black Sea,ACR UND KOBOSIL,5102,Berghain Music,2015-12-14,ACR UND KOBOSIL,high,extracted from post message only
58,Drexciya,Black Sea,ROD ? <3,5651,Berghain Music,2015-09-29,ROD ? <3,high,extracted from post message only
58,Drexciya,Black Sea,FJAAK Pretty sure they played this one :),5887,Berghain Music,2015-08-26,"FJAAK
Pretty sure they played this one :)",high,extracted from post message only
58,Drexciya,Black Sea,Ben & Marcel,5935,Berghain Music,2015-08-18,Ben & Marcel,high,extracted from post message only
58,Drexciya,Black Sea,"personal highlight, aforementioned Klock and Dettmann",5970,Berghain Music,2015-08-17,"personal highlight, aforementioned Klock and Dettmann",medium,extracted from post message only
58,Drexciya,Black Sea,Silent servant? Anthony parasole? Ick wees it nüsch mehr,6705,Berghain Music,2015-05-11,Silent servant? Anthony parasole? Ick wees it nüsch mehr.,medium,extracted from post message only
58,Drexciya,Black Sea,Substance aka DJ Pete,8520,Berghain Music,2014-08-04,Substance aka DJ Pete,high,extracted from post message only
58,Drexciya,Black Sea,Move D,21465,Panorama Bar Music,2012-01-23,Move D,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Dr. Rubinstein,65,Berghain Music,2017-07-31,Dr. Rubinstein,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Matrixxman,1378,Berghain Music,2017-02-22,Matrixxman,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Matrixxman,1446,Berghain Music,2017-02-19,Matrixxman.,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Dr. Rubinstein,1476,Berghain Music,2017-02-14,Dr. Rubinstein,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Dr. Rubinstein at Snax !,2288,Berghain Music,2016-11-07,Dr. Rubinstein at Snax !,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Matrixxman <3 <3 <3,2384,Berghain Music,2016-10-24,Matrixxman <3 <3 <3,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Milton Bradley <3,2971,Berghain Music,2016-08-22,Milton Bradley <3,high,extracted from post message only
62,Elad Magdasi,Hell Strike,Dr. Rubinstein <3,3202,Berghain Music,2016-07-25,Dr. Rubinstein <3,high,extracted from post message only
62,Elad Magdasi,Hell Strike,JP Enfant first play in Berghain :),3312,Berghain Music,2016-07-12,JP Enfant first play in Berghain :),high,extracted from post message only
63,Faithless,Insomnia,Dr. Rubinstein <3 burning the floor <3,66,Berghain Music,2017-07-31,Dr. Rubinstein <3 burning the floor <3,high,extracted from post message only
63,Faithless,Insomnia,Len faki ⚡last Song,1554,Berghain Music,2017-02-05,Len faki ⚡last Song,high,extracted from post message only
63,Faithless,Insomnia,Len faki ⚡ last track,1557,Berghain Music,2017-02-05,"Len faki ⚡
last track",high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Dr. Rubinstein,68,Berghain Music,2017-07-31,Dr. Rubinstein,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,rubinsteino so um 7,85,Berghain Music,2017-07-31,rubinsteino so um 7,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Vincent Neumann,248,Berghain Music,2017-07-10,Vincent Neumann,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Ron Albrecht,743,Berghain Music,2017-05-08,Ron Albrecht,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Vincent Neumann,929,Berghain Music,2017-04-18,Vincent Neumann,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Ron Albrecht :),1413,Berghain Music,2017-02-20,Ron Albrecht :),high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,MARCEL DETTMANN,1800,Berghain Music,2017-01-04,MARCEL DETTMANN,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,"Vincent Neumann, 5.45 You know, coke n shit",3610,Berghain Music,2016-06-07,"Vincent Neumann, 5.45
You know, coke n shit",high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,vincent neumann,3673,Berghain Music,2016-06-06,vincent neumann,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Vincent Neumann!,5746,Berghain Music,2015-09-14,Vincent Neumann!,high,extracted from post message only
65,Rok,Coke N Shit     Defender 2,Kobosil Rok - Coke N Shit Defender 2:,7613,Berghain Music,2015-01-03,"Kobosil 

Rok - Coke N Shit     Defender 2:",high,extracted from post message only
66,Heiko Laux,Pre Sense,Dr. Rubinstein,69,Berghain Music,2017-07-31,Dr. Rubinstein,high,extracted from post message only
66,Heiko Laux,Pre Sense,Dr. Rubinstein,2292,Berghain Music,2016-11-07,Dr. Rubinstein,high,extracted from post message only
66,Heiko Laux,Pre Sense,b2b,5989,Berghain Music,2015-08-17,b2b,high,extracted from post message only
67,Hector Oaks,I'm Talking To You,Dr. Rubinstein,70,Berghain Music,2017-07-31,Dr. Rubinstein,high,extracted from post message only
67,Hector Oaks,I'm Talking To You,Dr. Rubinstein,91,Berghain Music,2017-07-30,Dr. Rubinstein,high,extracted from post message only
67,Hector Oaks,I'm Talking To You,Freddy K,538,Berghain Music,2017-06-05,Freddy K,high,extracted from post message only
68,Matrixxman,Arrival [Dekmantel],Dr. Rubinstein,71,Berghain Music,2017-07-31,Dr. Rubinstein,high,extracted from post message only
68,Matrixxman,Arrival [Dekmantel],RØDHÅD,436,Berghain Music,2017-06-13,RØDHÅD,high,extracted from post message only
68,Matrixxman,Arrival [Dekmantel],Dr. Rubinstein,857,Berghain Music,2017-04-24,Dr. Rubinstein,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Shinedoe,72,Berghain Music,2017-07-31,Shinedoe,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Fiedel,164,Berghain Music,2017-07-17,Fiedel,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Rolando,1242,Berghain Music,2017-03-13,Rolando,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Fiedel,4044,Berghain Music,2016-04-11,Fiedel,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Fiedel,6174,Berghain Music,2015-07-27,Fiedel,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Thüle?,8998,Berghain Music,2014-05-05,Thüle?,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Davenport,9476,Berghain Music,2014-02-17,Davenport,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Too many rob hood traxx were played. Think this was dino?,9629,Berghain Music,2014-01-21,Too many rob hood traxx were played. Think this was dino?,medium,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),psyk. hood bomb #1,9707,Berghain Music,2014-01-12,psyk. hood bomb #1,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),mark broom,10158,Berghain Music,2013-10-21,mark broom,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Luke?,10248,Berghain Music,2013-09-30,Luke?,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Played by Grindvik. Killer track,11000,Berghain Music,2013-04-01,Played by Grindvik. Killer track..,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),hood & rolando as well if im not mistaken,12620,Berghain Music,2011-06-19,hood & rolando as well if im not mistaken.,high,extracted from post message only
69,Robert Hood,Power to Prophet (M-Plant),Last post... Dettmann,12931,Berghain Music,2010-11-01,Last post... Dettmann,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Terrence Parker @ Garden & Shinedoe,74,Berghain Music,2017-07-31,Terrence Parker @ Garden & Shinedoe,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Shinedoe,80,Berghain Music,2017-07-31,Shinedoe,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Terrence Parker,13488,Panorama Bar Music,2017-07-31,Terrence Parker,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Fiedel,159,Berghain Music,2017-07-17,Fiedel,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,stranger,202,Berghain Music,2017-07-16,stranger,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Function,462,Berghain Music,2017-06-12,Function,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Norman Nodge,793,Berghain Music,2017-05-01,Norman Nodge,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,Italojohnson,13867,Panorama Bar Music,2017-03-06,Italojohnson,high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,"Fiedel One so um ca 4,5?",1344,Berghain Music,2017-02-27,"Fiedel One so um ca 4,5?",high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,nd_baumecker...track that launched a thousand sessions,14009,Panorama Bar Music,2017-01-10,nd_baumecker...track that launched a thousand sessions.,medium,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,heard this around five o clock on Monday morning. place was on wheels,2573,Berghain Music,2016-10-02,heard this around five o clock on Monday morning. place was on wheels,medium,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,"not sure who, but yay!",6345,Berghain Music,2015-07-02,"not sure who, but yay!",high,extracted from post message only
70,Joey Beltram,Energy Flash  -  R&S Records Classics,RØDHÅD,9378,Berghain Music,2014-03-05,RØDHÅD,high,extracted from post message only
72,Jeroen Search,Isabor,Shinedoe,76,Berghain Music,2017-07-31,Shinedoe,high,extracted from post message only
72,Jeroen Search,Isabor,ACR,7994,Berghain Music,2014-10-27,ACR,high,extracted from post message only
74,DJ Hyperactive,Venus (Truncate Remix) [CLR],Shinedoe,78,Berghain Music,2017-07-31,Shinedoe,high,extracted from post message only
74,DJ Hyperactive,Venus (Truncate Remix) [CLR],Klock,5551,Berghain Music,2015-10-19,Klock,high,extracted from post message only
76,Gary Beck,Hot Packing Slip (Original Mix) [BEK AUDIO],Nur Jaber,81,Berghain Music,2017-07-31,Nur Jaber,high,extracted from post message only
77,Charles Fenckler,The Unknown,Shinedoe,82,Berghain Music,2017-07-31,Shinedoe,high,extracted from post message only
78,Felix Lorusso,Wcyjsu (Flug Remix) [CIRQUE DU MINIMALISTE],Nur Jaber,83,Berghain Music,2017-07-31,Nur Jaber,high,extracted from post message only
86,Rrose,Emboli [K002],Erika,93,Berghain Music,2017-07-30,Erika,high,extracted from post message only
86,Rrose,Emboli [K002],Rrose,2141,Berghain Music,2016-11-21,Rrose,high,extracted from post message only
87,Kessell,Sensorium (Reeko Remix) [POLEGROUP044],Erika,94,Berghain Music,2017-07-30,Erika,high,extracted from post message only
88,Voices From The Lake,Ibrida [SPAZIO001],BMG,95,Berghain Music,2017-07-30,BMG,high,extracted from post message only
88,Voices From The Lake,Ibrida [SPAZIO001],Scuba,817,Berghain Music,2017-04-30,Scuba,high,extracted from post message only
90,Mono Junk,Prince of the Night,Steffi,97,Berghain Music,2017-07-27,Steffi,high,extracted from post message only
93,Jerome,Overtones,Don Williams - Official_Page a few weeks back 💣👏 pt. 3,100,Berghain Music,2017-07-26,Don Williams - Official_Page a few weeks back 💣👏 pt. 3,medium,extracted from post message only
93,Jerome,Overtones,Roberto,5816,Berghain Music,2015-09-06,Roberto,high,extracted from post message only
97,,Blue Hour | Falling Lines [Blue Hour 2014],Steffi!,104,Berghain Music,2017-07-24,Steffi!,high,extracted from post message only
97,,Blue Hour | Falling Lines [Blue Hour 2014],DJ NOBU (OFFICIAL),1167,Berghain Music,2017-03-20,DJ NOBU (OFFICIAL),medium,extracted from post message only
97,,Blue Hour | Falling Lines [Blue Hour 2014],Abayomi,1752,Berghain Music,2017-01-16,Abayomi,high,extracted from post message only
97,,Blue Hour | Falling Lines [Blue Hour 2014],Function,3490,Berghain Music,2016-06-20,Function,high,extracted from post message only
97,,Blue Hour | Falling Lines [Blue Hour 2014],DJ NOBU (OFFICIAL),4593,Berghain Music,2016-02-08,DJ NOBU (OFFICIAL),medium,extracted from post message only
97,,Blue Hour | Falling Lines [Blue Hour 2014],Function,4702,Berghain Music,2016-01-26,Function,high,extracted from post message only
98,Manni Dee,London Isn't England feat. Ewa Justka (Perc Trax),Boris,105,Berghain Music,2017-07-24,Boris,high,extracted from post message only
98,Manni Dee,London Isn't England feat. Ewa Justka (Perc Trax),Perc Savage Closing,478,Berghain Music,2017-06-11,Perc Savage Closing,high,extracted from post message only
98,Manni Dee,London Isn't England feat. Ewa Justka (Perc Trax),Boris,1579,Berghain Music,2017-01-30,Boris,high,extracted from post message only
98,Manni Dee,London Isn't England feat. Ewa Justka (Perc Trax),Boris,1599,Berghain Music,2017-01-29,Boris,high,extracted from post message only
99,Sacramental,Morning Glory (Ruff House Mix) [Tortured],Boris,106,Berghain Music,2017-07-24,Boris,high,extracted from post message only
104,Amotik,Solah [AMTK005],Boris! 🙌🏻,111,Berghain Music,2017-07-24,Boris! 🙌🏻,high,extracted from post message only
104,Amotik,Solah [AMTK005],Nodge,624,Berghain Music,2017-05-28,Nodge,high,extracted from post message only
104,Amotik,Solah [AMTK005],beautiful set from Shlømo,669,Berghain Music,2017-05-21,beautiful set from Shlømo,high,extracted from post message only
104,Amotik,Solah [AMTK005],Stephanie Sykes,1075,Berghain Music,2017-04-02,Stephanie Sykes,high,extracted from post message only
104,Amotik,Solah [AMTK005],"Boris at the end of his set at Klubnacht, goosebumps ❤❤",1783,Berghain Music,2017-01-10,"Boris at the end of his set at Klubnacht, goosebumps ❤❤",medium,extracted from post message only
104,Amotik,Solah [AMTK005],"Boris , second last track",1838,Berghain Music,2017-01-03,"Boris , second last track",high,extracted from post message only
104,Amotik,Solah [AMTK005],sunday evening ❤️,1908,Berghain Music,2016-12-19,sunday evening ❤️,high,extracted from post message only
104,Amotik,Solah [AMTK005],Tadeo,2263,Berghain Music,2016-11-13,Tadeo,high,extracted from post message only
105,Sacramental,Angels Trumpet (Ravedigger Edit) [Tortured],Boris ! <3,113,Berghain Music,2017-07-24,Boris ! <3,high,extracted from post message only
105,Sacramental,Angels Trumpet (Ravedigger Edit) [Tortured],Boris! 💥,112,Berghain Music,2017-07-24,Boris! 💥,high,extracted from post message only
105,Sacramental,Angels Trumpet (Ravedigger Edit) [Tortured],amazing set from Boris! 🙏🏻,655,Berghain Music,2017-05-22,amazing set from Boris! 🙏🏻,high,extracted from post message only
105,Sacramental,Angels Trumpet (Ravedigger Edit) [Tortured],Boris du bist es!!,2049,Berghain Music,2016-12-05,Boris du bist es!!,high,extracted from post message only
105,Sacramental,Angels Trumpet (Ravedigger Edit) [Tortured],Vincent Neumann,2061,Berghain Music,2016-12-01,Vincent Neumann,high,extracted from post message only
105,Sacramental,Angels Trumpet (Ravedigger Edit) [Tortured],Vincent Neumann,2678,Berghain Music,2016-09-20,Vincent Neumann,high,extracted from post message only
106,Freddy K,Devo Andare XXX 2017,Boris,114,Berghain Music,2017-07-24,Boris,high,extracted from post message only
106,Freddy K,Devo Andare XXX 2017,Vincent Neumann,237,Berghain Music,2017-07-10,Vincent Neumann,high,extracted from post message only
106,Freddy K,Devo Andare XXX 2017,Amotik !!,317,Berghain Music,2017-06-27,Amotik !!,high,extracted from post message only
106,Freddy K,Devo Andare XXX 2017,Dustin Zahn !!,347,Berghain Music,2017-06-26,Dustin Zahn !!,high,extracted from post message only
107,Stranger,Highest Sense [MONNOM008],Steffi 👌🏻,115,Berghain Music,2017-07-24,Steffi 👌🏻,high,extracted from post message only
107,Stranger,Highest Sense [MONNOM008],Fiedel,149,Berghain Music,2017-07-17,Fiedel,high,extracted from post message only
107,Stranger,Highest Sense [MONNOM008],Fiedel,182,Berghain Music,2017-07-17,Fiedel,high,extracted from post message only
107,Stranger,Highest Sense [MONNOM008],Pleasures Pleasures,1732,Berghain Music,2017-01-16,Pleasures Pleasures,high,extracted from post message only
