Date,Year,Month,EventTitle,Rooms,ArtistsPerRoom,Pressetext,SourceURL,Notes
2024-05-18,2024,May,Klubnacht,"Berghain, Panorama Bar",Berghain: Ben Klock | Nymed | Chami | AMORAL | Stefan Goldmann | Isabel Soto | Norman Nodge | Virginia; Panorama Bar: Ogazón | Sedef Adasï | Jayson Wynters | KC Wray | Jamie 3:26 | Soundstream | PARAMIDA,"Jamie Watson alias Jamie 3:26 wuchs in der Blütezeit der Chicagoer Musikszene auf, als House noch eine undefinierte Fusion aus New Wave, Punk, EBM, Funk und Soul war und von DJs wie Ron Hardy oder Lil Louis geprägt wurde. Als DJ und Produzent der so genannten zweiten Welle setzt Watson diese Tradition fort, wie man an den Disco-Edits hören kann, die er regelmäßig veröffentlicht. Auf BBE veröffentlichte er 2020 die Compilation A Taste Of Chicago, auf der er Windy City-Klassiker von Jungle Wonz und Chip E neu editierte, auf seiner aktuellen EP Dancefloor Damage Vol. 1 spinnt er den 80er Hi-NRG-Kulttrack “Magnifique” weiter. Jamie 3:26 spielt zur heutigen Klubnacht in der Panorama Bar, wo erstmals auch sein Chicagoer Kollege KC Wray zu hören sein wird, der eine ähnliche musikalische Ausbildung wie Watson genossen hat. Premiere auch für den Briten Jayson Wynters, der seine musikalische Karriere als Garage-MC in Birmingham begann, bevor er von Mr. G als starker Produzent kosmischer Technotracks entdeckt wurde und 2016 auf dessen Label Phoenix G. debütierte.",https://www.berghain.de/de/event/77211/,Derived from berghain/klubnacht_2024_2026.md
2024-05-25,2024,May,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: John Talabot | Ezgi | Vlada | Dinky | Mike Starr | Gallegos | Nikola; Berghain: Ben Sims | Tobias. Live | Ignez | R.M.K | JakoJako | Luke Slater | Elisa Bee | Beste Hira,"Elisa Bee hat sich in den vergangenen 17 Jahren als Plattensammlerin, Produzentin und DJ einen Namen gemacht. Sie begann 2007 auf ihrer Heimatinsel Sardinien und veröffentlicht seit 2012 ihre eigene Musik, zuletzt auf Labels wie Truncate, Balkan Vinyl und I Love Acid. In ihrem Resident- Club Tempio Del Futuro in Mailand spielt sie regelmäßig All-Night-Sets, die sie, wie sie selbst sagt, als musikalische Reise gestaltet: “Acid, sehr groovy, manchmal auch düster, energiegeladen, gegen Ende verträumt”. Elisa wird an diesem Samstag bei der Klubnacht im Berghain auftreten, unter anderem mit ihrem Berliner Kollegen Ignez, Gründer des Labels Somov Records und Resident-DJ der Eerste Communie Events. Sein hypnotisch stampfender Techno-Sound ist inspiriert von den endlosen Wellen und langen Dünen der niederländischen Küste, eine Naturverbundenheit, die er mit Rødhåd teilt, mit dem er bereits zwei Coop-EPs auf seinem Label WSNWG veröffentlicht hat. Im Februar erschien sein Debütalbum Tides bei Token, auf dem er das Naturthema mit ausdrucksstarkem Sounddesign weiter umsetzt.",https://www.berghain.de/de/event/77212/,Derived from berghain/klubnacht_2024_2026.md
2024-06-01,2024,June,Klubnacht,"Berghain, Panorama Bar",Berghain: Ron Albrecht | Ina Kacz | Fiedel | Kaiser | Daria Kolosova | Altinbas | Marcel Dettmann; Panorama Bar: Seth Troxler | Deepa | Francesco Menduni | Marie Montexier | Âme | Heidi Lawden | Nemo B2B Castro,"***Len Faki kann leider nicht spielen, an seiner Stelle spielt Altinbas***Ina Kacz' musikalische Identität umfasst ein breites Spektrum elektronischer Genres, wobei Techno den zentralen Faden bildet. Die französisch-polnische DJ pendelt zwischen den beiden Techno-Städten Berlin und Tißis und steht für einen deepen, texturreichen Sound mit hypnotischen Rhythmen. Ende April erschien ihre Endless EP auf ihrem eigenen, neuen Label Aneelhi. Nach ihrem Ambient-Set an Silvester in der Halle am Berghain gibt sie bei dieser Klubnacht ihr Debüt auf der großen Tanzßäche. Eine weitere Premiere feiert die in Sydney lebende Australierin Deepa, Gründungsmitglied des südasiatischen Kreativkollektivs Kerfew. Als Mitglied des DJ-Duos Honey Point spielte sie vor allem jazzigen Deephouse und Neosoul, in den letzten Jahren hat sie einen warmen, grungigen Dance-Sound entwickelt, der von Deep House über Jersey-Club-Edits bis hin zu Electro und Breaks reicht.",https://www.berghain.de/de/event/77213/,Derived from berghain/klubnacht_2024_2026.md
2024-06-08,2024,June,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Partok | Richard Akingbehin | Yen Sung | Violetta B2B Lakkes | André Galluzzi | Steve Rachmad | Charles Moon; Berghain: Rene Wise | Efdemin | Darwin B2B Esposito | Olivia Mendez | Mike Parker | Mari Sakurai | Fadi Mohem,"Die Musikszene in Tokio ist ein Fest für Tech-Nerds und zeichnet sich durch ein extrem hohes Qualitätslevel aus – von den Listening Bars und gut sortierten Plattenläden bis hin zu High-End-Equipment wie spezialisierten DJ-Tonabnehmern und Soundsystemen in den Clubs und Bars. Weniger bekannt ist vielleicht, dass es dort auch sex-positive, queere Partyreihen gibt. Mari Sakurai ist seit 2020 Mitorganisatorin der queeren Open-Air-Party SLICK, für die sie regelmäßig mit Berliner Partykollektiven zusammenarbeitet. Ihr DJ-Stil ist geprägt von schnellen, druckvollen Techno-Tracks, sie scheut sich aber auch nicht, experimentelleren Ambient in ihre Sets einzubauen – bei dieser Klubnacht spielt sie zum ersten Mal im Berghain. Auch Charles Moon, der in Los Angeles und Mexico City lebt, legt zum ersten Mal in der Panorama Bar auf. Der für das HipHop-Album Big Baby DRAM mit einem Grammy nominierte Sound Engineer spielt in seinen DJ-Sets extrem deepe US-House Tracks und hat kürzlich mit Thank You For Sweating sein eigenes Label gegründet.",https://www.berghain.de/de/event/77214/,Derived from berghain/klubnacht_2024_2026.md
2024-06-15,2024,June,Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: Alinka | Iron Curtis | Virginia | Monty Luke | Oracy; Berghain: Philippa Pacho | Leeon | Isabel Soto | Vincent Neumann | Reka Zalan | Quelza | Boris; Garten: Soundstream | Stacey Hotwaxx Hale,"Der in Bogota lebende venezolanische DJ Leeon ist eine der Schlüsselfiguren der kolumbianischen House- und Techno-Szene. Als Mitbegründer, Resident-DJ und Booker hat er den lokalen Video Club mit aufgebaut, war Teil des Kollektivlabels Ediciones Danza Negra und hat für die erste Ausgabe seiner neuen queeren Partyreihe Ritmo Caliente keine Geringeren als die Panorama-Residents Tama Sumo und Lakuti gebucht. Leeon spielt nicht nur basslastigen, psychedelischen Techno, sondern kann auch - wie er kürzlich in seinem Phonica-Podcast bewies - fabelhafte Deephouse-Sets droppen. House, Acid und verrauschter Techno mit melancholischen Untertönen sind die musikalischen Koordinaten von Johannes Paluka alias Iron Curtis, der 2008 seine Debüt-EP auf Mirau veröffentlichte und seitdem kontinuierlich exzellente Musik auf Labels wie Smallville, Acid Test und Frank Music herausbringt - ob allein unter seinem Alias Iron Curtis, als Teil des Duos Achterbahn D'Amour oder zusammen mit Johannes Albert auf ihrer Album-Trilogie Moon.",https://www.berghain.de/de/event/77215/,Derived from berghain/klubnacht_2024_2026.md
2024-06-22,2024,June,Klubnacht,"Berghain, Panorama Bar, Garten, Säule",Berghain: Steffi | Lea Occhi | Perfo | ABS8LUTE | Rolando | DVS1 | Ryan Elliott; Panorama Bar: Naomi | Gerd Janson | Delano Smith | Amotik | Philippa; Garten: Ralf | Chris Cruse; Säule: Black Devil Disco Club Live,"Das Album Disco Club gilt als eines der rätselhaftesten Meisterwerke der elektronischen Musik. Als es 2004 von Rephlex wiederveröffentlicht wurde, konnte niemand glauben, dass es bereits 1977 aufgenommen worden war, so sehr war es seiner Zeit voraus. Der in Paris aufgewachsene Bernhard Fevre ließ sich von den afrikanischen Clubs und Rhythmen der Stadt inspirieren und hatte für sein Debütalbum nur ein kleines Arsenal elektronischer Keyboards, einen Vocoder und geloopte Congatrommeln zur Verfügung. Das Ergebnis war eine epische Reise in die Tiefen einer absurden elektronischen Disco, geprägt von eindringlichem Gesang und verdrehter, melodischer Elektronik. Seitdem hat Fevre neun weitere Alben in diesem Stil veröffentlicht, bei dieser Klubnacht spielt Fevre live in der Säule. Ebenfalls aus Frankreich stammt der in Berlin lebende DJ und Produzent Perfo, der heute Abend sein Berghain-Debüt gibt. Seine Veröffentlichungen auf Labels wie Mord, Illegal Alien oder NRBK zeichnen sich durch komplexe Texturen, straffe Beats und eine rituelle Atmosphäre aus.",https://www.berghain.de/de/event/77216/,Derived from berghain/klubnacht_2024_2026.md
2024-06-29,2024,June,Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: Cormac | Joe Delon | Jennifer Loveless | Optimo | Katy De Jesus; Berghain: Setaoc Mass | Red Rooms | Deepak Sharma | GiGi FM | Ogazón | Ben Klock | Sev Dah; Garten: nd_baumecker | AIDA,"Optimo ist das schottische DJ-Duo JD Twitch und JG Wilkes, das mit über 30 Jahren DJ-, Label- und Veranstaltererfahrung mehr zur Clubkultur beigetragen hat, als sich in diesen wenigen Zeilen wiedergeben lässt. Zwischen 1997 und 2010 waren sie für die Clubnacht Optimo Espacio verantwortlich, die jeden Sonntag im Glasgower Sub Club stattfand und als eine der einflussreichsten Partyreihen in der Geschichte der Clubmusik gilt. International bekannt wurden sie vor 20 Jahren durch ihre eklektischen DJ-Mixe und Compilations wie How to Kill The DJ (Part 2) oder Psych Out, die die traditionellen Grenzen der Clubmusik sprengten. Optimo sind jeden Monat auf NTS Live zu hören, das von JD Twitch geführte Label Optimo Music existiert seit 2009 und steht kurz vor seiner 150. Veröffentlichung. Sechs Jahre nach ihrem letzten Auftritt bei uns spielen sie heute zur Klubnacht in der Panorama Bar. Berghain-Premiere dagegen für Red Rooms, einen Berliner DJ und Produzenten, der in den letzten Jahren mit seinem hypnotisch-minimalistischen Techno-Sound auf Labels wie Planet Rhythm und Drawner auf sich aufmerksam gemacht hat; erst im April erschien sein Debütalbum Emerge auf dem Rotterdamer Label.",https://www.berghain.de/de/event/77217/,Derived from berghain/klubnacht_2024_2026.md
2024-07-06,2024,July,Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: Cinthie | Dam Swindle | Kikelomo | Wallace | Lauer; Berghain: DJ Nobu | Alienata | UVB | Matthew Cha | Gaetano Parisio | Justine Perry | Norman Nodge; Garten: Suze Ijó | Hiroko Yamamura,"Matthew Cha ist ein elektroakustischer Musiker aus Seoul, der heute in Washington, D.C. lebt. Seine Musik verbindet einen Jazz-Hintergrund mit einer Leidenschaft für Techno und einem Bewusstsein für die Ästhetik des Post-Internet. Sein Stil, der von Live-Saxophon und modularen Synthesizern geprägt ist, erforscht Improvisation, Minimalismus und die Kraft der geraden Bassdrum, wie auf seinem im April erschienenen Album A. I. Love You zu hören ist. Seine deepen DJ-Sets, die auch die experimentelleren Seiten des Techno ausloten, bereitet er oft auf seinem Buchla-Synthesizer vor, dessen futuristische Klänge er mit dynamischen Beats und Percussion kombiniert. Cha ist auch Betreiber des Plattenlabels Eklektik Elektrik und ein ausgewiesener Vintage-Soundsystem-Spezialist, und wir freuen uns, ihn bei dieser Klubnacht zum ersten Mal bei uns zu hören, zusammen mit Kollegen wie dem neapolitanischen Techno-Pionier Gaetano Parisio und dem japanischen Meister des hypnotischen Techno, DJ Nobu. In der Panorama Bar spielt das Amsterdamer Duo Dam Swindle, Labelbetreiber von Heist Recordings, dessen DJ-Sets sich durch eine gekonnte Mischung aus klassischem House, obskurer Disco, afrikanischem Funk und beseeltem Techno auszeichnen.",https://www.berghain.de/de/event/77218/,Derived from berghain/klubnacht_2024_2026.md
2024-07-13,2024,July,Klubnacht,"Panorama Bar, Berghain, Garten, Säule",Panorama Bar: Partok | Dee Diggs | Katerina | DJ Holographic | Richard Akingbehin; Berghain: Tasha | Lolsnake | OK Williams | Rifts | Blawan | Nørbak | JakoJako; Garten: David Elimelech | OMOLOKO; Säule: Egyptian Lover Live,"Der in Los Angeles lebende Produzent Greg Broussard alias The Egyptian Lover ist ein Pionier der frühen Electronic-Boogie-Szene. Seine Mitte der 80er Jahre veröffentlichten Tracks wie ""Egypt, Egypt"" waren mit ihren rasiermesserscharfen 808-Beats, melodischen Hooks und Vocoder-Vocals das West-Coast-ƒquivalent zum damaligen Miami Bass und New Yorker Electro-Funk und gelten zu Recht als Teil des B-Boy-Kanons. Bis heute veröffentlicht er auf seinem Label Egyptian Empire freshe Electro-Cuts oder kooperiert mit Künstlern wie The Exaltics oder Moodymann. Zu dieser Klubnacht spielt er live in der Säule. Der Portugiese Nørbak hat sich in den letzten sechs Jahren mit Releases auf Labels wie Jeff Mills' Axis, Token, Mord und seinem eigenen Co-Label Hayes einen Namen für effektive, bigroom-kompatible Techno-Tracks gemacht und legt als DJ im Berghain auf. Aus Helsinki kommt die finnisch-bulgarische DJ und Produzentin Katerina, die auf illustren Labels wie Rekids, Running Back, CÛmeme, Tigersushi und ihrem eigenen Imprint Kotarak wunderbar spacige Balearic-House-Tracks veröffentlichte.",https://www.berghain.de/de/event/77219/,Derived from berghain/klubnacht_2024_2026.md
2024-07-20,2024,July,Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: Natalie Robinson | Avalon Emerson | Paula Tape | Tedd Patterson | Denny Voltage; Berghain: Ryan Elliott | Amanda Mussi | MARRØN | Pink Concrete | Mary Lake | Aurora Halal | Barker; Garten: Fiedel | Fadi Mohem,"""Ich gebe der konkreten Musik einen rosa Touch”, beschreibt Pink Concrete seine musikalische Philosophie, was so viel bedeutet wie, dass sein Techno gerne mit einer Extraportion Gefühl daherkommt. Der in Prag lebende und in Istanbul aufgewachsene DJ organisierte in den vergangenen fünf Jahren diverse Underground-Partys wie aktuell Pinkies in der tschechischen Hauptstadt, veröffentlichte vor zwei Jahren seine erste EP I Hate Millennial Architecture und gründete 2023 sein eigenes Label hereandthere. In dieser Klubnacht legt er als DJ im Berghain auf. Denny Voltage könnte man auch als jemanden beschreiben, die ihrem Sound einen queeren Touch verleiht. Als musikbegeisterte Kuratorin und Herzstück diverser LGBTQIA+-freundlicher Würzburger Partys wie Prism sowie Gründerin des Techno-Kollektivs Avoid the Subject hält sie den Community-Gedanken mit viel Engagement hoch und spielt in ihren Sets einen lebendigen, genreübergreifenden Mix aus House, Garage, Techno und Trance. Neben einem raren House-Set von Fadi Mohem ist sie heute Nacht in der Panorama Bar zu hören.",https://www.berghain.de/de/event/77220/,Derived from berghain/klubnacht_2024_2026.md
2024-07-27,2024,July,CSD Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: Roi Perez | Colored Craig | The Carry Nation | Tama Sumo B2B Lakuti | Cormac | BASHKKA | Nikola | Loren | Gabrielle Kwarteng | Stathis; Berghain: Blasha & Allatt | Phase Fatale | Steffi B2B Virginia | Nymed | Auspex | Yonti | Partok | Massimiliano Pagliara | Paula Koski | Luigi Di Venere; Garten: nd_baumecker | Chris Cruse | Baronhawk Poitier | Mike Starr,"Unsere Klubnacht zum diesjährigen CSD Berlin mit einem geballten Programm an musi­kalischer und persönlicher Queer Power. Neben Residents und regelmäßigen Gast-DJs spielen Acts wie Auspex, ein klassisch ausgebildeter Orchestermusiker, der sich in der Brooklyner Warehouse-Szene als kompromissloser Techno-DJ etabliert hat und seit vier Jahren mit ALTÆR eine queere Technoparty im New Yorker Club Basement veranstaltet. Aus Los Angeles kommt Colored Craig, ein Tänzer, Choreograf und leidenschaftlicher Vinyl-DJ, der in seinen Sets klassischen US-House mit einer Verve spielt, die absolut ansteckend wirkt. Ebenfalls ihr Debüt in der Panorama Bar gibt die Detroiterin Loren, die mit Hunni eine monatliche Queer-Party in der ehemaligen Autostadt veranstaltet und für einen funky minimalistischen House-Sound steht. Der in Washington, D.C. lebende Baronhawk Poitier ist DJ, Produzent, Freestyle-Tänzer und Mitglied des queeren Künstlerkollektivs The NeedleExchange, und hat in den letzten Jahren discoide Deep-House-Platten auf Labels wie Honey Soundsystem und Nervous veröffentlicht. Love is the message!",https://www.berghain.de/de/event/77221/,Derived from berghain/klubnacht_2024_2026.md
2024-08-03,2024,August,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Mozhgan B2B Solar | Lydia Eisenblätter | Blue Hour | Ben Klock | PARAMIDA | Paquita Gordon | Massimiliano Pagliara; Berghain: Beste Hira | TWR72 | Kwartz | Abstract Division | DJ Maria. | Juana | Arkan; Säule: Hekt Live,"Hekt ist der dänische Multimedia-Künstler Jesper Nørbæk, der seit mehr als zehn Jahren Teil der experimentellen Musikszene Kopenhagens ist und als die Hälfter des Duos Code Walk mehrere EPs veröffentlicht hat, zuletzt eine Trilogie auf Peder Mannerfelt Produktion. Als Solokünstler hat er sich auf die Entwicklung von Software für generative Komposition und Synthese in Max/MSP spezialisiert und Systeme für Performances und Installationen in Museen und Galerien erarbeitet. Seine beiden Dance-EPs Lens und Dream, die auf Numbers erschienen sind, zeichnen sich durch brillantes Sounddesign und raffiniertes Songwriting aus, wie man insbesondere auf den Vocal-Tracks mit dem norwegischen Duo Smerz und der amerikanischen Ballroom-Legende Kevin JZ Prodigy hören kann. Hekt wird zur Klubnacht live in der Säule spielen. Berghain-Premiere für William Fremaux alias Arkan, der als Gründer von Drawner Records und mit Releases u. a. auf Setaoc Mass' SK_eleven einen deepen, hypnotischen Techno-Stil fährt. Ebenfalls zum ersten Mal dabei ist die Leipzigerin Lydia Eisenblätter, die mit Veröffentlichungen auf Live At Robert Johnson, Shall Not Fade und ihrem eigenen Label OAM einen kraftvollen House-Sound entwickelt hat, der sich an klassischen US-Produktionen orientiert und extrem gute Laune macht.",https://www.berghain.de/de/event/77222/,Derived from berghain/klubnacht_2024_2026.md
